시군구	도로명코드	도로명	영문도로명	읍면동일련번호	시도명	시군구명	읍면동구분	읍면동코드	읍면동명	상위도로코드	상위도로명	폐지구분	변경이력사유	변경이력정보	영문시도명	영문시군구명	영문읍면동명	고시일자	말소일자
11140	2005001	세종대로	Sejong-daero	05	서울특별시	중구	1	117	남대문로4가			0			Seoul	Jung-gu	Namdaemunno 4(sa)-ga	20100520	
11140	2005001	세종대로	Sejong-daero	06	서울특별시	중구	1	118	남대문로5가			0			Seoul	Jung-gu	Namdaemunno 5(o)-ga	20100520	
11140	2005001	세종대로	Sejong-daero	07	서울특별시	중구	1	119	봉래동1가			0			Seoul	Jung-gu	Bongnae-dong 1(il)-ga	20100520	
11140	2005001	세종대로	Sejong-daero	08	서울특별시	중구	1	166	서소문동			0			Seoul	Jung-gu	Seosomun-dong	20100520	
11140	2005001	세종대로	Sejong-daero	09	서울특별시	중구	1	167	정동			0			Seoul	Jung-gu	Jeong-dong	20100520	
11140	2005002	녹사평대로	Noksapyeong-daero	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	2005005	한강대로	Hangang-daero	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100520	
11140	2005005	한강대로	Hangang-daero	01	서울특별시	중구	1	118	남대문로5가			0			Seoul	Jung-gu	Namdaemunno 5(o)-ga	20100520	
11140	2005005	한강대로	Hangang-daero	02	서울특별시	중구	1	120	봉래동2가			0			Seoul	Jung-gu	Bongnae-dong 2(i)-ga	20100520	
11140	2100001	삼일대로	Samil-daero	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	2100001	삼일대로	Samil-daero	01	서울특별시	중구	1	105	을지로2가			0			Seoul	Jung-gu	Euljiro 2(i)-ga	20100422	
11140	2100001	삼일대로	Samil-daero	02	서울특별시	중구	1	109	장교동			0			Seoul	Jung-gu	Janggyo-dong	20100422	
11140	2100001	삼일대로	Samil-daero	03	서울특별시	중구	1	125	충무로2가			0			Seoul	Jung-gu	Chungmuro 2(i)-ga	20100422	
11140	2100001	삼일대로	Samil-daero	04	서울특별시	중구	1	131	저동1가			0			Seoul	Jung-gu	Jeo-dong 1(il)-ga	20100422	
11140	2100001	삼일대로	Samil-daero	05	서울특별시	중구	1	142	예장동			0			Seoul	Jung-gu	Yejang-dong	20100422	
11140	3000008	통일로	Tongil-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20090710	
11140	3000008	통일로	Tongil-ro	01	서울특별시	중구	1	118	남대문로5가			0			Seoul	Jung-gu	Namdaemunno 5(o)-ga	20090710	
11140	3000008	통일로	Tongil-ro	02	서울특별시	중구	1	119	봉래동1가			0			Seoul	Jung-gu	Bongnae-dong 1(il)-ga	20090710	
11140	3000008	통일로	Tongil-ro	03	서울특별시	중구	1	120	봉래동2가			0			Seoul	Jung-gu	Bongnae-dong 2(i)-ga	20090710	
11140	3000008	통일로	Tongil-ro	04	서울특별시	중구	1	168	순화동			0			Seoul	Jung-gu	Sunhwa-dong	20090710	
11140	3000008	통일로	Tongil-ro	05	서울특별시	중구	1	169	의주로1가			0			Seoul	Jung-gu	Uijuro 1(il)-ga	20090710	
11140	3000008	통일로	Tongil-ro	06	서울특별시	중구	1	170	충정로1가			0			Seoul	Jung-gu	Chungjeongno 1(il)-ga	20090710	
11140	3005001	동호로	Dongho-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3005001	동호로	Dongho-ro	02	서울특별시	중구	1	143	장충동1가			0			Seoul	Jung-gu	Jangchung-dong 1(il)-ga	20100422	
11140	3005001	동호로	Dongho-ro	03	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100422	
11140	3005001	동호로	Dongho-ro	04	서울특별시	중구	1	147	쌍림동			0			Seoul	Jung-gu	Ssangnim-dong	20100422	
11140	3005001	동호로	Dongho-ro	05	서울특별시	중구	1	151	을지로5가			0			Seoul	Jung-gu	Euljiro 5(o)-ga	20100422	
11140	3005001	동호로	Dongho-ro	06	서울특별시	중구	1	153	방산동			0			Seoul	Jung-gu	Bangsan-dong	20100422	
11140	3005001	동호로	Dongho-ro	07	서울특별시	중구	1	154	오장동			0			Seoul	Jung-gu	Ojang-dong	20100422	
11140	3005001	동호로	Dongho-ro	08	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100422	
11140	3005002	무교로	Mugyo-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3005002	무교로	Mugyo-ro	01	서울특별시	중구	1	101	무교동			0			Seoul	Jung-gu	Mugyo-dong	20100422	
11140	3005002	무교로	Mugyo-ro	02	서울특별시	중구	1	103	태평로1가			0			Seoul	Jung-gu	Taepyeongno 1(il)-ga	20100422	
11140	3005002	무교로	Mugyo-ro	03	서울특별시	중구	1	104	을지로1가			0			Seoul	Jung-gu	Euljiro 1(il)-ga	20100422	
11140	3005004	새문안로	Saemunan-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3005004	새문안로	Saemunan-ro	01	서울특별시	중구	1	170	충정로1가			0			Seoul	Jung-gu	Chungjeongno 1(il)-ga	20100422	
11140	3005006	수표로	Supyo-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3005006	수표로	Supyo-ro	01	서울특별시	중구	1	105	을지로2가			0			Seoul	Jung-gu	Euljiro 2(i)-ga	20100422	
11140	3005006	수표로	Supyo-ro	02	서울특별시	중구	1	110	수표동			0			Seoul	Jung-gu	Supyo-dong	20100422	
11140	3005006	수표로	Supyo-ro	03	서울특별시	중구	1	125	충무로2가			0			Seoul	Jung-gu	Chungmuro 2(i)-ga	20100422	
11140	3005006	수표로	Supyo-ro	04	서울특별시	중구	1	131	저동1가			0			Seoul	Jung-gu	Jeo-dong 1(il)-ga	20100422	
11140	3005006	수표로	Supyo-ro	05	서울특별시	중구	1	155	을지로3가			0			Seoul	Jung-gu	Euljiro 3(sam)-ga	20100422	
11140	3005006	수표로	Supyo-ro	06	서울특별시	중구	1	158	충무로3가			0			Seoul	Jung-gu	Chungmuro 3(sam)-ga	20100422	
11140	3005006	수표로	Supyo-ro	07	서울특별시	중구	1	161	저동2가			0			Seoul	Jung-gu	Jeo-dong 2(i)-ga	20100422	
11140	3005008	창경궁로	Changgyeonggung-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3005008	창경궁로	Changgyeonggung-ro	01	서울특별시	중구	1	132	충무로4가			0			Seoul	Jung-gu	Chungmuro 4(sa)-ga	20100422	
11140	3005008	창경궁로	Changgyeonggung-ro	02	서울특별시	중구	1	133	충무로5가			0			Seoul	Jung-gu	Chungmuro 5(o)-ga	20100422	
11140	3005008	창경궁로	Changgyeonggung-ro	03	서울특별시	중구	1	134	인현동2가			0			Seoul	Jung-gu	Inhyeon-dong 2(i)-ga	20100422	
11140	3005008	창경궁로	Changgyeonggung-ro	04	서울특별시	중구	1	135	예관동			0			Seoul	Jung-gu	Yegwan-dong	20100422	
11140	3005008	창경궁로	Changgyeonggung-ro	05	서울특별시	중구	1	150	을지로4가			0			Seoul	Jung-gu	Euljiro 4(sa)-ga	20100422	
11140	3005008	창경궁로	Changgyeonggung-ro	06	서울특별시	중구	1	152	주교동			0			Seoul	Jung-gu	Jugyo-dong	20100422	
11140	3005009	마장로	Majang-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3005009	마장로	Majang-ro	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100422	
11140	3005009	마장로	Majang-ro	02	서울특별시	중구	1	163	흥인동			0			Seoul	Jung-gu	Heungin-dong	20100422	
11140	3005009	마장로	Majang-ro	03	서울특별시	중구	1	165	황학동			0			Seoul	Jung-gu	Hwanghak-dong	20100422	
11140	3005010	서소문로	Seosomun-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3005010	서소문로	Seosomun-ro	01	서울특별시	중구	1	114	태평로2가			0			Seoul	Jung-gu	Taepyeongno 2(i)-ga	20100422	
11140	3005010	서소문로	Seosomun-ro	02	서울특별시	중구	1	166	서소문동			0			Seoul	Jung-gu	Seosomun-dong	20100422	
11140	3005010	서소문로	Seosomun-ro	03	서울특별시	중구	1	167	정동			0			Seoul	Jung-gu	Jeong-dong	20100422	
11140	3005010	서소문로	Seosomun-ro	04	서울특별시	중구	1	168	순화동			0			Seoul	Jung-gu	Sunhwa-dong	20100422	
11140	3005010	서소문로	Seosomun-ro	05	서울특별시	중구	1	171	중림동			0			Seoul	Jung-gu	Jungnim-dong	20100422	
11140	3005011	왕십리로	Wangsimni-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3005011	왕십리로	Wangsimni-ro	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100422	
11140	3100018	난계로	Nangye-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3100018	난계로	Nangye-ro	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100422	
11140	3100018	난계로	Nangye-ro	02	서울특별시	중구	1	165	황학동			0			Seoul	Jung-gu	Hwanghak-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	01	서울특별시	중구	1	101	무교동			0			Seoul	Jung-gu	Mugyo-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	02	서울특별시	중구	1	102	다동			0			Seoul	Jung-gu	Da-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	03	서울특별시	중구	1	107	삼각동			0			Seoul	Jung-gu	Samgak-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	04	서울특별시	중구	1	109	장교동			0			Seoul	Jung-gu	Janggyo-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	05	서울특별시	중구	1	110	수표동			0			Seoul	Jung-gu	Supyo-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	06	서울특별시	중구	1	148	을지로6가			0			Seoul	Jung-gu	Euljiro 6(yuk)-ga	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	07	서울특별시	중구	1	152	주교동			0			Seoul	Jung-gu	Jugyo-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	08	서울특별시	중구	1	153	방산동			0			Seoul	Jung-gu	Bangsan-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	09	서울특별시	중구	1	156	입정동			0			Seoul	Jung-gu	Ipjeong-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	10	서울특별시	중구	1	157	산림동			0			Seoul	Jung-gu	Sallim-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	11	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100422	
11140	3100021	청계천로	Cheonggyecheon-ro	12	서울특별시	중구	1	165	황학동			0			Seoul	Jung-gu	Hwanghak-dong	20100422	
11140	3101001	남대문로	Namdaemun-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3101001	남대문로	Namdaemun-ro	01	서울특별시	중구	1	102	다동			0			Seoul	Jung-gu	Da-dong	20100422	
11140	3101001	남대문로	Namdaemun-ro	02	서울특별시	중구	1	105	을지로2가			0			Seoul	Jung-gu	Euljiro 2(i)-ga	20100422	
11140	3101001	남대문로	Namdaemun-ro	03	서울특별시	중구	1	106	남대문로1가			0			Seoul	Jung-gu	Namdaemunno 1(il)-ga	20100422	
11140	3101001	남대문로	Namdaemun-ro	04	서울특별시	중구	1	107	삼각동			0			Seoul	Jung-gu	Samgak-dong	20100422	
11140	3101001	남대문로	Namdaemun-ro	05	서울특별시	중구	1	111	소공동			0			Seoul	Jung-gu	Sogong-dong	20100422	
11140	3101001	남대문로	Namdaemun-ro	06	서울특별시	중구	1	112	남창동			0			Seoul	Jung-gu	Namchang-dong	20100422	
11140	3101001	남대문로	Namdaemun-ro	07	서울특별시	중구	1	113	북창동			0			Seoul	Jung-gu	Bukchang-dong	20100422	
11140	3101001	남대문로	Namdaemun-ro	08	서울특별시	중구	1	115	남대문로2가			0			Seoul	Jung-gu	Namdaemunno 2(i)-ga	20100422	
11140	3101001	남대문로	Namdaemun-ro	09	서울특별시	중구	1	116	남대문로3가			0			Seoul	Jung-gu	Namdaemunno 3(sam)-ga	20100422	
11140	3101001	남대문로	Namdaemun-ro	10	서울특별시	중구	1	117	남대문로4가			0			Seoul	Jung-gu	Namdaemunno 4(sa)-ga	20100422	
11140	3101001	남대문로	Namdaemun-ro	11	서울특별시	중구	1	121	회현동1가			0			Seoul	Jung-gu	Hoehyeon-dong 1(il)-ga	20100422	
11140	3101001	남대문로	Namdaemun-ro	12	서울특별시	중구	1	124	충무로1가			0			Seoul	Jung-gu	Chungmuro 1(il)-ga	20100422	
11140	3101001	남대문로	Namdaemun-ro	13	서울특별시	중구	1	126	명동1가			0			Seoul	Jung-gu	Myeong-dong 1(il)-ga	20100422	
11140	3101001	남대문로	Namdaemun-ro	14	서울특별시	중구	1	127	명동2가			0			Seoul	Jung-gu	Myeong-dong 2(i)-ga	20100422	
11140	3101002	마른내로	Mareunnae-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100526	
11140	3101002	마른내로	Mareunnae-ro	01	서울특별시	중구	1	134	인현동2가			0			Seoul	Jung-gu	Inhyeon-dong 2(i)-ga	20100526	
11140	3101002	마른내로	Mareunnae-ro	02	서울특별시	중구	1	135	예관동			0			Seoul	Jung-gu	Yegwan-dong	20100526	
11140	3101002	마른내로	Mareunnae-ro	03	서울특별시	중구	1	145	광희동1가			0			Seoul	Jung-gu	Gwanghui-dong 1(il)-ga	20100526	
11140	3101002	마른내로	Mareunnae-ro	04	서울특별시	중구	1	147	쌍림동			0			Seoul	Jung-gu	Ssangnim-dong	20100526	
11140	3101002	마른내로	Mareunnae-ro	05	서울특별시	중구	1	154	오장동			0			Seoul	Jung-gu	Ojang-dong	20100526	
11140	3101002	마른내로	Mareunnae-ro	06	서울특별시	중구	1	159	초동			0			Seoul	Jung-gu	Cho-dong	20100526	
11140	3101002	마른내로	Mareunnae-ro	07	서울특별시	중구	1	160	인현동1가			0			Seoul	Jung-gu	Inhyeon-dong 1(il)-ga	20100526	
11140	3101002	마른내로	Mareunnae-ro	08	서울특별시	중구	1	161	저동2가			0			Seoul	Jung-gu	Jeo-dong 2(i)-ga	20100526	
11140	3101003	서애로	Seoae-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100526	
11140	3101003	서애로	Seoae-ro	01	서울특별시	중구	1	133	충무로5가			0			Seoul	Jung-gu	Chungmuro 5(o)-ga	20100526	
11140	3101003	서애로	Seoae-ro	02	서울특별시	중구	1	136	묵정동			0			Seoul	Jung-gu	Mukjeong-dong	20100526	
11140	3101003	서애로	Seoae-ro	03	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100526	
11140	3101003	서애로	Seoae-ro	04	서울특별시	중구	1	139	필동3가			0			Seoul	Jung-gu	Pil-dong 3(sam)-ga	20100526	
11140	3101004	소공로	Sogong-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3101004	소공로	Sogong-ro	01	서울특별시	중구	1	111	소공동			0			Seoul	Jung-gu	Sogong-dong	20100422	
11140	3101004	소공로	Sogong-ro	02	서울특별시	중구	1	114	태평로2가			0			Seoul	Jung-gu	Taepyeongno 2(i)-ga	20100422	
11140	3101004	소공로	Sogong-ro	03	서울특별시	중구	1	115	남대문로2가			0			Seoul	Jung-gu	Namdaemunno 2(i)-ga	20100422	
11140	3101004	소공로	Sogong-ro	04	서울특별시	중구	1	121	회현동1가			0			Seoul	Jung-gu	Hoehyeon-dong 1(il)-ga	20100422	
11140	3101004	소공로	Sogong-ro	05	서울특별시	중구	1	122	회현동2가			0			Seoul	Jung-gu	Hoehyeon-dong 2(i)-ga	20100422	
11140	3101004	소공로	Sogong-ro	06	서울특별시	중구	1	124	충무로1가			0			Seoul	Jung-gu	Chungmuro 1(il)-ga	20100422	
11140	3101005	소파로	Sopa-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100526	
11140	3101005	소파로	Sopa-ro	01	서울특별시	중구	1	112	남창동			0			Seoul	Jung-gu	Namchang-dong	20100526	
11140	3101005	소파로	Sopa-ro	02	서울특별시	중구	1	121	회현동1가			0			Seoul	Jung-gu	Hoehyeon-dong 1(il)-ga	20100526	
11140	3101005	소파로	Sopa-ro	03	서울특별시	중구	1	129	남산동2가			0			Seoul	Jung-gu	Namsan-dong 2(i)-ga	20100526	
11140	3101005	소파로	Sopa-ro	04	서울특별시	중구	1	130	남산동3가			0			Seoul	Jung-gu	Namsan-dong 3(sam)-ga	20100526	
11140	3101005	소파로	Sopa-ro	05	서울특별시	중구	1	142	예장동			0			Seoul	Jung-gu	Yejang-dong	20100526	
11140	3101006	을지로	Eulji-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100526	
11140	3101006	을지로	Eulji-ro	01	서울특별시	중구	1	104	을지로1가			0			Seoul	Jung-gu	Euljiro 1(il)-ga	20100526	
11140	3101006	을지로	Eulji-ro	02	서울특별시	중구	1	105	을지로2가			0			Seoul	Jung-gu	Euljiro 2(i)-ga	20100526	
11140	3101006	을지로	Eulji-ro	03	서울특별시	중구	1	111	소공동			0			Seoul	Jung-gu	Sogong-dong	20100526	
11140	3101006	을지로	Eulji-ro	04	서울특별시	중구	1	148	을지로6가			0			Seoul	Jung-gu	Euljiro 6(yuk)-ga	20100526	
11140	3101006	을지로	Eulji-ro	05	서울특별시	중구	1	149	을지로7가			0			Seoul	Jung-gu	Euljiro 7(chil)-ga	20100526	
11140	3101006	을지로	Eulji-ro	06	서울특별시	중구	1	150	을지로4가			0			Seoul	Jung-gu	Euljiro 4(sa)-ga	20100526	
11140	3101006	을지로	Eulji-ro	07	서울특별시	중구	1	151	을지로5가			0			Seoul	Jung-gu	Euljiro 5(o)-ga	20100526	
11140	3101006	을지로	Eulji-ro	08	서울특별시	중구	1	155	을지로3가			0			Seoul	Jung-gu	Euljiro 3(sam)-ga	20100526	
11140	3101006	을지로	Eulji-ro	09	서울특별시	중구	1	157	산림동			0			Seoul	Jung-gu	Sallim-dong	20100526	
11140	3101006	을지로	Eulji-ro	10	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100526	
11140	3101007	중림로	Jungnim-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100526	
11140	3101007	중림로	Jungnim-ro	01	서울특별시	중구	1	171	중림동			0			Seoul	Jung-gu	Jungnim-dong	20100526	
11140	3101007	중림로	Jungnim-ro	02	서울특별시	중구	1	173	만리동1가			0			Seoul	Jung-gu	Malli-dong 1(il)-ga	20100526	
11140	3101008	청구로	Cheonggu-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20110127	
11140	3101008	청구로	Cheonggu-ro	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20110127	
11140	3101009	충무로	Chungmu-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3101009	충무로	Chungmu-ro	01	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100422	
11140	3101009	충무로	Chungmu-ro	02	서울특별시	중구	1	155	을지로3가			0			Seoul	Jung-gu	Euljiro 3(sam)-ga	20100422	
11140	3101009	충무로	Chungmu-ro	03	서울특별시	중구	1	156	입정동			0			Seoul	Jung-gu	Ipjeong-dong	20100422	
11140	3101009	충무로	Chungmu-ro	04	서울특별시	중구	1	158	충무로3가			0			Seoul	Jung-gu	Chungmuro 3(sam)-ga	20100422	
11140	3101009	충무로	Chungmu-ro	05	서울특별시	중구	1	159	초동			0			Seoul	Jung-gu	Cho-dong	20100422	
11140	3101009	충무로	Chungmu-ro	06	서울특별시	중구	1	160	인현동1가			0			Seoul	Jung-gu	Inhyeon-dong 1(il)-ga	20100422	
11140	3101010	칠패로	Chilpae-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100526	
11140	3101010	칠패로	Chilpae-ro	01	서울특별시	중구	1	119	봉래동1가			0			Seoul	Jung-gu	Bongnae-dong 1(il)-ga	20100526	
11140	3101010	칠패로	Chilpae-ro	02	서울특별시	중구	1	120	봉래동2가			0			Seoul	Jung-gu	Bongnae-dong 2(i)-ga	20100526	
11140	3101010	칠패로	Chilpae-ro	03	서울특별시	중구	1	168	순화동			0			Seoul	Jung-gu	Sunhwa-dong	20100526	
11140	3101010	칠패로	Chilpae-ro	05	서울특별시	중구	1	172	의주로2가			0			Seoul	Jung-gu	Uijuro 2(i)-ga	20100526	
11140	3101011	퇴계로	Toegye-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3101011	퇴계로	Toegye-ro	01	서울특별시	중구	1	112	남창동			0			Seoul	Jung-gu	Namchang-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	02	서울특별시	중구	1	118	남대문로5가			0			Seoul	Jung-gu	Namdaemunno 5(o)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	03	서울특별시	중구	1	121	회현동1가			0			Seoul	Jung-gu	Hoehyeon-dong 1(il)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	04	서울특별시	중구	1	123	회현동3가			0			Seoul	Jung-gu	Hoehyeon-dong 3(sam)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	05	서울특별시	중구	1	124	충무로1가			0			Seoul	Jung-gu	Chungmuro 1(il)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	06	서울특별시	중구	1	125	충무로2가			0			Seoul	Jung-gu	Chungmuro 2(i)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	07	서울특별시	중구	1	128	남산동1가			0			Seoul	Jung-gu	Namsan-dong 1(il)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	08	서울특별시	중구	1	129	남산동2가			0			Seoul	Jung-gu	Namsan-dong 2(i)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	09	서울특별시	중구	1	130	남산동3가			0			Seoul	Jung-gu	Namsan-dong 3(sam)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	10	서울특별시	중구	1	132	충무로4가			0			Seoul	Jung-gu	Chungmuro 4(sa)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	11	서울특별시	중구	1	133	충무로5가			0			Seoul	Jung-gu	Chungmuro 5(o)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	12	서울특별시	중구	1	136	묵정동			0			Seoul	Jung-gu	Mukjeong-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	13	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	14	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	15	서울특별시	중구	1	140	남학동			0			Seoul	Jung-gu	Namhak-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	16	서울특별시	중구	1	141	주자동			0			Seoul	Jung-gu	Juja-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	17	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	18	서울특별시	중구	1	145	광희동1가			0			Seoul	Jung-gu	Gwanghui-dong 1(il)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	19	서울특별시	중구	1	146	광희동2가			0			Seoul	Jung-gu	Gwanghui-dong 2(i)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	20	서울특별시	중구	1	147	쌍림동			0			Seoul	Jung-gu	Ssangnim-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	21	서울특별시	중구	1	149	을지로7가			0			Seoul	Jung-gu	Euljiro 7(chil)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	22	서울특별시	중구	1	154	오장동			0			Seoul	Jung-gu	Ojang-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	23	서울특별시	중구	1	158	충무로3가			0			Seoul	Jung-gu	Chungmuro 3(sam)-ga	20100422	
11140	3101011	퇴계로	Toegye-ro	24	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	25	서울특별시	중구	1	163	흥인동			0			Seoul	Jung-gu	Heungin-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	26	서울특별시	중구	1	164	무학동			0			Seoul	Jung-gu	Muhak-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	27	서울특별시	중구	1	165	황학동			0			Seoul	Jung-gu	Hwanghak-dong	20100422	
11140	3101011	퇴계로	Toegye-ro	28	서울특별시	중구	1	122	회현동2가			0			Seoul	Jung-gu	Hoehyeon-dong 2(i)-ga	20100422	
11140	3101012	필동로	Pildong-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100526	
11140	3101012	필동로	Pildong-ro	01	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100526	
11140	3101012	필동로	Pildong-ro	02	서울특별시	중구	1	139	필동3가			0			Seoul	Jung-gu	Pil-dong 3(sam)-ga	20100526	
11140	3101012	필동로	Pildong-ro	03	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100526	
11140	3101014	다산로	Dasan-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3101014	다산로	Dasan-ro	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100422	
11140	3101014	다산로	Dasan-ro	02	서울특별시	중구	1	163	흥인동			0			Seoul	Jung-gu	Heungin-dong	20100422	
11140	3101014	다산로	Dasan-ro	03	서울특별시	중구	1	164	무학동			0			Seoul	Jung-gu	Muhak-dong	20100422	
11140	3101016	만리재로	Mallijae-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3101016	만리재로	Mallijae-ro	01	서울특별시	중구	1	173	만리동1가			0			Seoul	Jung-gu	Malli-dong 1(il)-ga	20100422	
11140	3101016	만리재로	Mallijae-ro	02	서울특별시	중구	1	174	만리동2가			0			Seoul	Jung-gu	Malli-dong 2(i)-ga	20100422	
11140	3101018	소월로	Sowol-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3101018	소월로	Sowol-ro	01	서울특별시	중구	1	112	남창동			0			Seoul	Jung-gu	Namchang-dong	20100422	
11140	3101018	소월로	Sowol-ro	02	서울특별시	중구	1	118	남대문로5가			0			Seoul	Jung-gu	Namdaemunno 5(o)-ga	20100422	
11140	3101019	손기정로	Songijeong-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100520	
11140	3101019	손기정로	Songijeong-ro	01	서울특별시	중구	1	174	만리동2가			0			Seoul	Jung-gu	Malli-dong 2(i)-ga	20100520	
11140	3101021	장충단로	Jangchungdan-ro	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100422	
11140	3101021	장충단로	Jangchungdan-ro	02	서울특별시	중구	1	143	장충동1가			0			Seoul	Jung-gu	Jangchung-dong 1(il)-ga	20100422	
11140	3101021	장충단로	Jangchungdan-ro	03	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100422	
11140	3101021	장충단로	Jangchungdan-ro	04	서울특별시	중구	1	145	광희동1가			0			Seoul	Jung-gu	Gwanghui-dong 1(il)-ga	20100422	
